date,season,neutral,home,away,elo_h,elo_a
6/21/2014,2014,0,KCR,SEA,1521.766,1499.573
6/21/2014,2014,0,FLA,NYM,1486.461,1483.446
6/21/2014,2014,0,COL,MIL,1480.175,1523.471
6/21/2014,2014,0,CLE,DET,1510.814,1521.505
6/21/2014,2014,0,CIN,TOR,1514.153,1519.697
6/21/2014,2014,0,CHC,PIT,1483.6,1507.997
6/21/2014,2014,0,ARI,SFG,1476.532,1523.607
6/21/2014,2014,0,ANA,TEX,1522.311,1504.437
6/20/2014,2014,0,WSN,ATL,1525.384,1509.943
6/20/2014,2014,0,TBD,HOU,1487.482,1455.478
6/20/2014,2014,0,STL,PHI,1537.276,1480.811
6/20/2014,2014,0,SDP,LAD,1466.552,1530.419
6/20/2014,2014,0,OAK,BOS,1570.722,1530.536
6/20/2014,2014,0,NYY,BAL,1512.053,1517.509
6/20/2014,2014,0,MIN,CHW,1471.112,1474.989
6/20/2014,2014,0,KCR,SEA,1523.871,1497.468
6/20/2014,2014,0,FLA,NYM,1485.115,1484.791
6/20/2014,2014,0,COL,MIL,1482.158,1521.489
6/20/2014,2014,0,CLE,DET,1512.746,1519.574
6/20/2014,2014,0,CIN,TOR,1517.428,1516.423
6/20/2014,2014,0,CHC,PIT,1481.275,1510.321
6/20/2014,2014,0,ARI,SFG,1474.081,1526.057
6/20/2014,2014,0,ANA,TEX,1520.016,1506.731
6/19/2014,2014,0,WSN,ATL,1528.056,1507.272
6/19/2014,2014,0,TBD,HOU,1485.019,1457.942
6/19/2014,2014,0,STL,PHI,1540.243,1477.844
6/19/2014,2014,0,SDP,SEA,1464.083,1499.937
6/19/2014,2014,0,PIT,CIN,1508.921,1518.828
6/19/2014,2014,0,OAK,BOS,1569.26,1531.998
6/19/2014,2014,0,NYY,TOR,1510.334,1518.141
6/19/2014,2014,0,MIN,CHW,1469.418,1476.683
6/19/2014,2014,0,FLA,NYM,1486.737,1483.17
6/19/2014,2014,0,DET,KCR,1518.294,1525.151
6/19/2014,2014,0,CLE,ANA,1511.014,1521.748
6/19/2014,2014,0,ARI,MIL,1476.152,1519.417
6/18/2014,2014,0,WSN,HOU,1527.071,1458.927
6/18/2014,2014,0,TBD,BAL,1486.889,1515.638
6/18/2014,2014,0,STL,NYM,1542.093,1481.319
6/18/2014,2014,0,SDP,SEA,1462.451,1501.568
6/18/2014,2014,0,PIT,CIN,1512.888,1514.861
6/18/2014,2014,0,OAK,TEX,1567.946,1508.045
6/18/2014,2014,0,NYY,TOR,1507.837,1520.638
6/18/2014,2014,0,LAD,COL,1527.349,1485.228
6/18/2014,2014,0,FLA,CHC,1490.157,1477.855
6/18/2014,2014,0,DET,KCR,1519.757,1523.688
6/18/2014,2014,0,CHW,SFG,1475.16,1527.58
6/18/2014,2014,0,BOS,MIN,1531.046,1470.37
6/18/2014,2014,0,ATL,PHI,1510.911,1474.206
6/18/2014,2014,0,ARI,MIL,1474.666,1520.904
6/17/2014,2014,0,WSN,HOU,1526.076,1459.921
6/17/2014,2014,0,TBD,BAL,1488.786,1513.742
6/17/2014,2014,0,STL,NYM,1540.494,1482.919
6/17/2014,2014,0,SEA,SDP,1499.18,1464.84
6/17/2014,2014,0,PIT,CIN,1514.497,1513.252
6/17/2014,2014,0,OAK,TEX,1566.059,1509.932
6/17/2014,2014,0,NYY,TOR,1506.063,1522.413
6/17/2014,2014,0,LAD,COL,1525.825,1486.752
6/17/2014,2014,0,FLA,CHC,1488.862,1479.15
6/17/2014,2014,0,DET,KCR,1523.705,1519.739
6/17/2014,2014,0,CLE,ANA,1514.539,1518.222
6/17/2014,2014,0,CHW,SFG,1471.444,1531.296
6/17/2014,2014,0,BOS,MIN,1530.085,1471.331
6/17/2014,2014,0,ATL,PHI,1513.714,1471.402
6/17/2014,2014,0,ARI,MIL,1476.365,1519.205
6/16/2014,2014,0,TBD,BAL,1487.299,1515.229
6/16/2014,2014,0,STL,NYM,1538.596,1484.817
6/16/2014,2014,0,SEA,SDP,1497.026,1466.993
6/16/2014,2014,0,OAK,TEX,1570.465,1505.526
6/16/2014,2014,0,LAD,COL,1523.395,1489.182
6/16/2014,2014,0,FLA,CHC,1490.534,1477.478
6/16/2014,2014,0,DET,KCR,1526.165,1517.28
6/16/2014,2014,0,CLE,ANA,1513.255,1519.506
6/16/2014,2014,0,BOS,MIN,1529.115,1472.302
6/16/2014,2014,0,ATL,PHI,1517.497,1467.619
6/16/2014,2014,0,ARI,MIL,1479.503,1516.066
6/15/2014,2014,0,STL,WSN,1536.603,1528.069
6/15/2014,2014,0,SFG,COL,1533.133,1487.345
6/15/2014,2014,0,SEA,TEX,1494.453,1508.1
6/15/2014,2014,0,PHI,CHC,1470.062,1475.036
6/15/2014,2014,0,OAK,NYY,1568.37,1508.157
6/15/2014,2014,0,NYM,SDP,1483.186,1468.624
6/15/2014,2014,0,MIL,CIN,1520.898,1508.42
6/15/2014,2014,0,LAD,ARI,1526.389,1476.509
6/15/2014,2014,0,HOU,TBD,1461.337,1485.883
6/15/2014,2014,0,FLA,PIT,1489.043,1515.988
6/15/2014,2014,0,DET,MIN,1525.171,1473.296
6/15/2014,2014,0,CHW,KCR,1473.532,1515.192
6/15/2014,2014,0,BOS,CLE,1530.691,1511.679
6/15/2014,2014,0,BAL,TOR,1517.636,1520.006
6/15/2014,2014,0,ATL,ANA,1515.026,1521.978
6/14/2014,2014,0,STL,WSN,1534.577,1530.094
6/14/2014,2014,0,SFG,COL,1534.99,1485.488
6/14/2014,2014,0,SEA,TEX,1495.996,1506.557
6/14/2014,2014,0,PHI,CHC,1467.897,1477.2
6/14/2014,2014,0,OAK,NYY,1566.485,1510.042
6/14/2014,2014,0,NYM,SDP,1486.692,1465.118
6/14/2014,2014,0,MIL,CIN,1519.227,1510.091
6/14/2014,2014,0,LAD,ARI,1524.92,1477.978
6/14/2014,2014,0,HOU,TBD,1458.648,1488.572
6/14/2014,2014,0,FLA,PIT,1490.96,1514.071
6/14/2014,2014,0,DET,MIN,1523.545,1474.922
6/14/2014,2014,0,CHW,KCR,1477.31,1511.413
6/14/2014,2014,0,BOS,CLE,1532.283,1510.087
6/14/2014,2014,0,BAL,TOR,1516.347,1521.295
6/14/2014,2014,0,ATL,ANA,1518.263,1518.741
6/13/2014,2014,0,STL,WSN,1533.295,1531.377
6/13/2014,2014,0,SFG,COL,1537.953,1482.526
6/13/2014,2014,0,SEA,TEX,1497.555,1504.998
6/13/2014,2014,0,PHI,CHC,1469.439,1475.658
6/13/2014,2014,0,OAK,NYY,1571.331,1505.197
6/13/2014,2014,0,NYM,SDP,1484.424,1467.386
6/13/2014,2014,0,MIL,CIN,1520.879,1508.439
6/13/2014,2014,0,LAD,ARI,1523.758,1479.14
6/13/2014,2014,0,HOU,TBD,1461.632,1485.588
6/13/2014,2014,0,FLA,PIT,1492.904,1512.127
6/13/2014,2014,0,DET,MIN,1525.839,1472.627
6/13/2014,2014,0,CHW,KCR,1480.22,1508.503
6/13/2014,2014,0,BOS,CLE,1529.224,1513.146
6/13/2014,2014,0,BAL,TOR,1519.186,1518.456
6/13/2014,2014,0,ATL,ANA,1516.95,1520.053
6/12/2014,2014,0,SFG,WSN,1534.898,1534.432
6/12/2014,2014,0,SEA,NYY,1500.036,1502.715
6/12/2014,2014,0,PIT,CHC,1509.992,1477.794
6/12/2014,2014,0,PHI,SDP,1466.986,1469.84
6/12/2014,2014,0,NYM,MIL,1487.016,1518.287
6/12/2014,2014,0,HOU,ARI,1460.232,1480.539
6/12/2014,2014,0,COL,ATL,1478.793,1520.683
6/12/2014,2014,0,CIN,LAD,1506.19,1526.007
6/12/2014,2014,0,CHW,DET,1482.667,1523.393
6/12/2014,2014,0,BOS,CLE,1527.325,1515.045
6/12/2014,2014,0,BAL,TOR,1517.497,1520.145
6/11/2014,2014,0,TOR,MIN,1523.957,1468.816
6/11/2014,2014,0,TEX,FLA,1502.13,1495.772
6/11/2014,2014,0,TBD,STL,1483.049,1535.834
6/11/2014,2014,0,SFG,WSN,1537.86,1531.47
6/11/2014,2014,0,SEA,NYY,1502.119,1500.632
6/11/2014,2014,0,PIT,CHC,1508.447,1479.339
6/11/2014,2014,0,PHI,SDP,1464.839,1471.987
6/11/2014,2014,0,NYM,MIL,1488.885,1516.418
6/11/2014,2014,0,KCR,CLE,1506.42,1517.128
6/11/2014,2014,0,HOU,ARI,1457.584,1483.187
6/11/2014,2014,0,COL,ATL,1475.328,1524.148
6/11/2014,2014,0,CIN,LAD,1503.166,1529.031
6/11/2014,2014,0,CHW,DET,1479.093,1526.967
6/11/2014,2014,0,BAL,BOS,1514.296,1530.526
6/11/2014,2014,0,ANA,OAK,1523.132,1568.251
6/10/2014,2014,0,TOR,MIN,1527.382,1465.39
6/10/2014,2014,0,TEX,FLA,1504.549,1493.352
6/10/2014,2014,0,TBD,STL,1484.377,1534.506
6/10/2014,2014,0,SFG,WSN,1539.505,1529.825
6/10/2014,2014,0,SEA,NYY,1503.743,1499.009
6/10/2014,2014,0,PIT,CHC,1511.699,1476.086
6/10/2014,2014,0,PHI,SDP,1462.656,1474.17
6/10/2014,2014,0,NYM,MIL,1486.137,1519.166
6/10/2014,2014,0,KCR,CLE,1503.933,1519.615
6/10/2014,2014,0,COL,ATL,1477.268,1522.208
6/10/2014,2014,0,CIN,LAD,1506.216,1525.982
6/10/2014,2014,0,BAL,BOS,1515.733,1529.089
6/10/2014,2014,0,ARI,HOU,1481.329,1459.442
6/10/2014,2014,0,ANA,OAK,1521.564,1569.819
6/9/2014,2014,0,TOR,MIN,1526.41,1466.362
6/9/2014,2014,0,TEX,CLE,1509.294,1514.871
6/9/2014,2014,0,TBD,SEA,1486.756,1501.365
6/9/2014,2014,0,SFG,WSN,1543.732,1525.598
6/9/2014,2014,0,PIT,CHC,1509.556,1478.23
6/9/2014,2014,0,COL,ATL,1478.844,1520.632
6/9/2014,2014,0,CIN,LAD,1508.963,1523.234
6/9/2014,2014,0,CHW,DET,1477.578,1528.482
6/9/2014,2014,0,BAL,BOS,1513.179,1531.643
6/9/2014,2014,0,ARI,HOU,1482.949,1457.823
6/9/2014,2014,0,ANA,OAK,1519.043,1572.34
6/8/2014,2014,0,TOR,STL,1529.61,1531.306
6/8/2014,2014,0,TEX,CLE,1510.763,1513.401
6/8/2014,2014,0,TBD,SEA,1489.946,1498.175
6/8/2014,2014,0,SFG,NYM,1542.365,1487.503
6/8/2014,2014,0,SDP,WSN,1477.318,1522.45
6/8/2014,2014,0,PIT,MIL,1511.124,1517.598
6/8/2014,2014,0,MIN,HOU,1471.206,1452.979
6/8/2014,2014,0,KCR,NYY,1502.698,1500.243
6/8/2014,2014,0,DET,BOS,1530.435,1529.69
6/8/2014,2014,0,COL,LAD,1481.53,1520.548
6/8/2014,2014,0,CIN,PHI,1507.227,1464.392
6/8/2014,2014,0,CHC,FLA,1479.738,1491.845
6/8/2014,2014,0,BAL,OAK,1517.251,1568.268
6/8/2014,2014,0,ARI,ATL,1481.491,1522.09
6/8/2014,2014,0,ANA,CHW,1517.585,1479.036
6/7/2014,2014,0,TOR,STL,1532.88,1528.036
6/7/2014,2014,0,TEX,CLE,1513.934,1510.231
6/7/2014,2014,0,TBD,SEA,1492.418,1495.702
6/7/2014,2014,0,SFG,NYM,1541.302,1488.567
6/7/2014,2014,0,SDP,WSN,1475.633,1524.134
6/7/2014,2014,0,PIT,MIL,1514.781,1513.941
6/7/2014,2014,0,MIN,HOU,1467.8,1456.384
6/7/2014,2014,0,KCR,NYY,1500.335,1502.606
6/7/2014,2014,0,DET,BOS,1528.781,1531.344
6/7/2014,2014,0,COL,LAD,1480.077,1522.001
6/7/2014,2014,0,CIN,PHI,1506.116,1465.503
6/7/2014,2014,0,CHC,FLA,1477.516,1494.066
6/7/2014,2014,0,BAL,OAK,1514.761,1570.758
6/7/2014,2014,0,ARI,ATL,1480.018,1523.563
6/7/2014,2014,0,ANA,CHW,1516.455,1480.166
6/6/2014,2014,0,TOR,STL,1531.215,1529.701
6/6/2014,2014,0,TEX,CLE,1512.352,1511.813
6/6/2014,2014,0,TBD,SEA,1489.899,1498.221
6/6/2014,2014,0,SFG,NYM,1539.903,1489.966
6/6/2014,2014,0,SDP,WSN,1478.818,1520.949
6/6/2014,2014,0,PIT,MIL,1510.481,1518.24
6/6/2014,2014,0,MIN,HOU,1469.354,1454.83
6/6/2014,2014,0,KCR,NYY,1502.28,1500.661
6/6/2014,2014,0,DET,BOS,1526.36,1533.765
6/6/2014,2014,0,COL,LAD,1482.79,1519.289
6/6/2014,2014,0,CIN,PHI,1511.152,1460.467
6/6/2014,2014,0,CHC,FLA,1475.657,1495.926
6/6/2014,2014,0,BAL,OAK,1515.998,1569.521
6/6/2014,2014,0,ARI,ATL,1482.121,1521.461
6/6/2014,2014,0,ANA,CHW,1514.339,1482.282
6/5/2014,2014,0,WSN,PHI,1519.603,1461.813
6/5/2014,2014,0,TEX,BAL,1510.723,1517.627
6/5/2014,2014,0,TBD,FLA,1493.185,1492.64
6/5/2014,2014,0,NYY,OAK,1499.043,1571.139
6/5/2014,2014,0,MIN,MIL,1471.397,1516.198
6/5/2014,2014,0,KCR,STL,1500.885,1531.096
6/5/2014,2014,0,HOU,ANA,1452.237,1516.931
6/5/2014,2014,0,DET,TOR,1529.165,1528.41
6/5/2014,2014,0,COL,ARI,1485.947,1478.963
6/5/2014,2014,0,CIN,SFG,1514.17,1536.885
6/5/2014,2014,0,CHC,NYM,1473.417,1492.206
6/4/2014,2014,0,WSN,PHI,1517.678,1463.738
6/4/2014,2014,0,TEX,BAL,1512.186,1516.164
6/4/2014,2014,0,TBD,FLA,1494.799,1491.026
6/4/2014,2014,0,SDP,PIT,1477.21,1512.089
6/4/2014,2014,0,NYY,OAK,1500.915,1569.267
6/4/2014,2014,0,MIN,MIL,1469.433,1518.162
6/4/2014,2014,0,LAD,CHW,1521.191,1480.38
6/4/2014,2014,0,KCR,STL,1503.058,1528.923
6/4/2014,2014,0,HOU,ANA,1454.527,1514.641
6/4/2014,2014,0,DET,TOR,1532.807,1524.768
6/4/2014,2014,0,COL,ARI,1490.313,1474.597
6/4/2014,2014,0,CLE,BOS,1509.571,1536.007
6/4/2014,2014,0,CIN,SFG,1515.638,1535.417
6/4/2014,2014,0,CHC,NYM,1471.984,1493.639
6/4/2014,2014,0,ATL,SEA,1523.669,1496.013
6/3/2014,2014,0,WSN,PHI,1514.963,1466.453
6/3/2014,2014,0,TEX,BAL,1515.342,1513.007
6/3/2014,2014,0,STL,KCR,1530.61,1501.371
6/3/2014,2014,0,SDP,PIT,1479.524,1509.775
6/3/2014,2014,0,NYY,OAK,1502.818,1567.365
6/3/2014,2014,0,MIL,MIN,1520.593,1467.002
6/3/2014,2014,0,LAD,CHW,1524.158,1477.413
6/3/2014,2014,0,HOU,ANA,1451.081,1518.088
6/3/2014,2014,0,FLA,TBD,1489.644,1496.18
6/3/2014,2014,0,DET,TOR,1534.833,1522.742
6/3/2014,2014,0,COL,ARI,1492.262,1472.649
6/3/2014,2014,0,CLE,BOS,1507.712,1537.866
6/3/2014,2014,0,CIN,SFG,1512.615,1538.44
6/3/2014,2014,0,CHC,NYM,1470.535,1495.087
6/3/2014,2014,0,ATL,SEA,1525.907,1493.775
6/2/2014,2014,0,STL,KCR,1534.659,1497.322
6/2/2014,2014,0,SDP,PIT,1483.265,1506.035
6/2/2014,2014,0,PHI,NYM,1470.778,1490.763
6/2/2014,2014,0,NYY,SEA,1507.333,1489.26
6/2/2014,2014,0,MIL,MIN,1518.632,1468.963
6/2/2014,2014,0,LAD,CHW,1522.365,1479.206
6/2/2014,2014,0,FLA,TBD,1487.829,1497.996
6/2/2014,2014,0,CLE,BOS,1506.295,1539.282
6/1/2014,2014,0,WSN,TEX,1517.056,1513.249
6/1/2014,2014,0,TOR,KCR,1520.556,1499.508
6/1/2014,2014,0,STL,SFG,1539.014,1534.086
6/1/2014,2014,0,SEA,DET,1486.322,1537.771
6/1/2014,2014,0,PHI,NYM,1472.263,1489.277
6/1/2014,2014,0,OAK,ANA,1565.66,1519.792
6/1/2014,2014,0,NYY,MIN,1511.033,1465.263
6/1/2014,2014,0,MIL,CHC,1515.367,1473.8
6/1/2014,2014,0,LAD,PIT,1524.654,1503.745
6/1/2014,2014,0,HOU,BAL,1453.713,1510.375
6/1/2014,2014,0,FLA,ATL,1489.668,1524.068
6/1/2014,2014,0,CLE,COL,1504.705,1493.852
6/1/2014,2014,0,CHW,SDP,1477.102,1485.368
6/1/2014,2014,0,BOS,TBD,1537.285,1499.993
6/1/2014,2014,0,ARI,CIN,1473.958,1511.305
5/31/2014,2014,0,WSN,TEX,1513.374,1516.931
5/31/2014,2014,0,TOR,KCR,1516.647,1503.417
5/31/2014,2014,0,STL,SFG,1537.328,1535.772
5/31/2014,2014,0,SEA,DET,1484.687,1539.405
5/31/2014,2014,0,PHI,NYM,1473.765,1487.776
5/31/2014,2014,0,OAK,ANA,1562.61,1522.843
5/31/2014,2014,0,NYY,MIN,1509.647,1466.649
5/31/2014,2014,0,MIL,CHC,1520.429,1468.738
5/31/2014,2014,0,LAD,PIT,1520.659,1507.741
5/31/2014,2014,0,HOU,BAL,1455.74,1508.348
5/31/2014,2014,0,FLA,ATL,1492.294,1521.442
5/31/2014,2014,0,CLE,COL,1503.494,1495.063
5/31/2014,2014,0,CHW,SDP,1479.059,1483.412
5/31/2014,2014,0,BOS,TBD,1534.688,1502.59
5/31/2014,2014,0,ARI,CIN,1476.83,1508.434
5/30/2014,2014,0,WSN,TEX,1509.883,1520.422
5/30/2014,2014,0,TOR,KCR,1520.08,1499.985
5/30/2014,2014,0,STL,SFG,1540.655,1532.445
5/30/2014,2014,0,SEA,DET,1486.771,1537.322
5/30/2014,2014,0,PHI,NYM,1472.353,1489.188
5/30/2014,2014,0,OAK,ANA,1560.531,1524.922
5/30/2014,2014,0,NYY,MIN,1513.399,1462.897
5/30/2014,2014,0,MIL,CHC,1517.931,1471.236
5/30/2014,2014,0,LAD,PIT,1522.425,1505.975
5/30/2014,2014,0,HOU,BAL,1454.159,1509.929
5/30/2014,2014,0,FLA,ATL,1493.757,1519.979
5/30/2014,2014,0,CLE,COL,1501.499,1497.058
5/30/2014,2014,0,CHW,SDP,1481.486,1480.985
5/30/2014,2014,0,BOS,TBD,1533.588,1503.69
5/30/2014,2014,0,ARI,CIN,1478.626,1506.638
5/29/2014,2014,0,TOR,KCR,1522.234,1497.831
5/29/2014,2014,0,STL,SFG,1542.25,1530.85
5/29/2014,2014,0,SEA,ANA,1488.606,1523.086
5/29/2014,2014,0,PHI,NYM,1474.738,1486.803
5/29/2014,2014,0,OAK,DET,1562.228,1535.624
5/29/2014,2014,0,MIN,TEX,1464.108,1519.21
5/29/2014,2014,0,LAD,PIT,1525.179,1503.221
5/29/2014,2014,0,HOU,BAL,1452.057,1512.031
5/29/2014,2014,0,BOS,ATL,1532.397,1521.17
5/29/2014,2014,0,ARI,CIN,1475.938,1509.326
5/28/2014,2014,0,WSN,FLA,1512.56,1491.08
5/28/2014,2014,0,TOR,TBD,1521.046,1504.877
5/28/2014,2014,0,STL,NYY,1544.983,1510.666
5/28/2014,2014,0,SFG,CHC,1528.687,1473.398
5/28/2014,2014,0,SEA,ANA,1486.599,1525.093
5/28/2014,2014,0,PHI,COL,1472.427,1499.368
5/28/2014,2014,0,OAK,DET,1560.674,1537.179
5/28/2014,2014,0,NYM,PIT,1483.81,1506.214
5/28/2014,2014,0,MIN,TEX,1465.332,1517.987
5/28/2014,2014,0,MIL,BAL,1515.183,1514.779
5/28/2014,2014,0,LAD,CIN,1526.961,1507.543
5/28/2014,2014,0,KCR,HOU,1502.008,1447.88
5/28/2014,2014,0,CHW,CLE,1480.111,1502.874
5/28/2014,2014,0,BOS,ATL,1530.118,1523.449
5/28/2014,2014,0,ARI,SDP,1472.801,1484.122
5/27/2014,2014,0,TOR,TBD,1519.102,1506.821
5/27/2014,2014,0,STL,NYY,1542.3,1513.349
5/27/2014,2014,0,SFG,CHC,1526.738,1475.347
5/27/2014,2014,0,SEA,ANA,1488.432,1523.26
5/27/2014,2014,0,PHI,COL,1475.107,1496.689
5/27/2014,2014,0,OAK,DET,1562.373,1535.48
5/27/2014,2014,0,NYM,PIT,1481.901,1508.123
5/27/2014,2014,0,MIN,TEX,1463.811,1519.508
5/27/2014,2014,0,MIL,BAL,1513.837,1516.124
5/27/2014,2014,0,LAD,CIN,1524.934,1509.57
5/27/2014,2014,0,KCR,HOU,1504.862,1445.026
5/27/2014,2014,0,CHW,CLE,1478.723,1504.263
5/27/2014,2014,0,ATL,BOS,1525.891,1527.676
5/27/2014,2014,0,ARI,SDP,1474.254,1482.669
5/26/2014,2014,0,WSN,FLA,1514.285,1489.356
5/26/2014,2014,0,TOR,TBD,1516.472,1509.451
5/26/2014,2014,0,STL,NYY,1544.543,1511.106
5/26/2014,2014,0,SFG,CHC,1530.206,1471.88
5/26/2014,2014,0,SEA,ANA,1485.6,1526.093
5/26/2014,2014,0,PHI,COL,1470.747,1501.048
5/26/2014,2014,0,OAK,DET,1558.537,1539.316
5/26/2014,2014,0,NYM,PIT,1483.806,1506.218
5/26/2014,2014,0,MIN,TEX,1466.469,1516.85
5/26/2014,2014,0,MIL,BAL,1515.428,1514.534
5/26/2014,2014,0,LAD,CIN,1523.597,1510.907
5/26/2014,2014,0,KCR,HOU,1509.658,1440.23
5/26/2014,2014,0,CHW,CLE,1476.054,1506.931
5/26/2014,2014,0,ATL,BOS,1527.929,1525.638
5/26/2014,2014,0,ARI,SDP,1472.511,1484.412
5/25/2014,2014,0,NYM,ARI,1482.13,1474.186
5/25/2014,2014,0,NYM,ARI,1483.771,1472.546
5/25/2014,2014,0,TOR,OAK,1514.493,1560.516
5/25/2014,2014,0,TBD,BOS,1507.178,1527.911
5/25/2014,2014,0,SFG,MIN,1527.619,1469.055
5/25/2014,2014,0,SEA,HOU,1488.532,1437.297
5/25/2014,2014,0,SDP,CHC,1483.053,1473.238
5/25/2014,2014,0,PIT,WSN,1508.699,1511.804
5/25/2014,2014,0,PHI,LAD,1473.812,1520.532
5/25/2014,2014,0,FLA,MIL,1492.77,1512.014
5/25/2014,2014,0,DET,TEX,1543.998,1512.168
5/25/2014,2014,0,CIN,STL,1513.519,1541.931
5/25/2014,2014,0,CHW,NYY,1479.291,1507.87
5/25/2014,2014,0,BAL,CLE,1512.891,1508.574
5/25/2014,2014,0,ATL,COL,1524.878,1504.099
5/25/2014,2014,0,ANA,KCR,1524.848,1510.903
5/24/2014,2014,0,TOR,OAK,1512.039,1562.97
5/24/2014,2014,0,TBD,BOS,1505.713,1529.376
5/24/2014,2014,0,SFG,MIN,1526.575,1470.1
5/24/2014,2014,0,SEA,HOU,1492.466,1433.363
5/24/2014,2014,0,SDP,CHC,1484.809,1471.483
5/24/2014,2014,0,PIT,WSN,1507.321,1513.182
5/24/2014,2014,0,PHI,LAD,1471.741,1522.603
5/24/2014,2014,0,NYM,ARI,1485.429,1470.887
5/24/2014,2014,0,FLA,MIL,1491.304,1513.479
5/24/2014,2014,0,DET,TEX,1549.573,1506.593
5/24/2014,2014,0,CIN,STL,1515.804,1539.646
5/24/2014,2014,0,CHW,NYY,1480.662,1506.498
5/24/2014,2014,0,BAL,CLE,1517.69,1503.774
5/24/2014,2014,0,ATL,COL,1527.069,1501.908
5/24/2014,2014,0,ANA,KCR,1527.484,1508.267
5/23/2014,2014,0,TOR,OAK,1510.501,1564.508
5/23/2014,2014,0,TBD,BOS,1504.233,1530.857
5/23/2014,2014,0,SFG,MIN,1524.637,1472.037
5/23/2014,2014,0,SEA,HOU,1490.296,1435.534
5/23/2014,2014,0,SDP,CHC,1480.68,1475.612
5/23/2014,2014,0,PIT,WSN,1505.928,1514.575
5/23/2014,2014,0,PHI,LAD,1473.47,1520.875
5/23/2014,2014,0,FLA,MIL,1494.051,1510.732
5/23/2014,2014,0,DET,TEX,1547.301,1508.865
5/23/2014,2014,0,CIN,STL,1513.894,1541.556
5/23/2014,2014,0,CHW,NYY,1479.258,1507.902
5/23/2014,2014,0,BAL,CLE,1515.397,1506.067
5/23/2014,2014,0,ATL,COL,1525.889,1503.088
5/23/2014,2014,0,ANA,KCR,1524.895,1510.857
5/22/2014,2014,0,TBD,OAK,1501.587,1567.154
5/22/2014,2014,0,STL,ARI,1540.308,1472.135
5/22/2014,2014,0,SEA,HOU,1488.907,1436.922
5/22/2014,2014,0,SDP,CHC,1483.76,1472.532
5/22/2014,2014,0,PIT,WSN,1504.098,1516.405
5/22/2014,2014,0,NYM,LAD,1483.43,1522.874
5/22/2014,2014,0,FLA,PHI,1492.8,1474.721
5/22/2014,2014,0,DET,TEX,1551.816,1504.35
5/22/2014,2014,0,COL,SFG,1504.807,1522.918
5/22/2014,2014,0,CHW,NYY,1477.84,1509.32
5/22/2014,2014,0,BOS,TOR,1534.313,1507.045
5/22/2014,2014,0,BAL,CLE,1516.963,1504.502
5/22/2014,2014,0,ATL,MIL,1524.657,1511.964
5/21/2014,2014,0,WSN,CIN,1518.029,1512.271
5/21/2014,2014,0,TEX,SEA,1503.168,1490.089
5/21/2014,2014,0,TBD,OAK,1502.848,1565.893
5/21/2014,2014,0,STL,ARI,1539.349,1473.095
5/21/2014,2014,0,SDP,MIN,1486.022,1469.775
5/21/2014,2014,0,PIT,BAL,1502.667,1518.394
5/21/2014,2014,0,NYM,LAD,1484.819,1521.484
5/21/2014,2014,0,KCR,CHW,1509.423,1479.274
5/21/2014,2014,0,FLA,PHI,1489.055,1478.466
5/21/2014,2014,0,COL,SFG,1507.387,1520.338
5/21/2014,2014,0,CLE,DET,1503,1553.318
5/21/2014,2014,0,CHC,NYY,1474.354,1507.498
5/21/2014,2014,0,BOS,TOR,1536.447,1504.91
5/21/2014,2014,0,ATL,MIL,1528.111,1508.511
5/21/2014,2014,0,ANA,HOU,1524.014,1437.803
5/20/2014,2014,0,WSN,CIN,1515.275,1515.025
5/20/2014,2014,0,TEX,SEA,1506.085,1487.172
5/20/2014,2014,0,TBD,OAK,1504.857,1563.884
5/20/2014,2014,0,STL,ARI,1537.284,1475.159
5/20/2014,2014,0,SDP,MIN,1488.318,1467.479
5/20/2014,2014,0,PIT,BAL,1506.554,1514.506
5/20/2014,2014,0,NYM,LAD,1487.756,1518.548
5/20/2014,2014,0,KCR,CHW,1511.07,1477.626
5/20/2014,2014,0,FLA,PHI,1490.731,1476.79
5/20/2014,2014,0,COL,SFG,1506.064,1521.661
5/20/2014,2014,0,CLE,DET,1500.102,1556.216
5/20/2014,2014,0,CHC,NYY,1471.183,1510.669
5/20/2014,2014,0,BOS,TOR,1539.113,1502.245
5/20/2014,2014,0,ATL,MIL,1525.541,1511.081
5/20/2014,2014,0,ANA,HOU,1521.931,1439.885
5/19/2014,2014,0,WSN,CIN,1516.886,1513.414
5/19/2014,2014,0,KCR,CHW,1512.735,1475.962
5/19/2014,2014,0,CLE,DET,1498.556,1557.762
5/19/2014,2014,0,ATL,MIL,1522.613,1514.008
5/19/2014,2014,0,ANA,HOU,1525.155,1436.661
5/18/2014,2014,0,NYY,PIT,1512.706,1504.518
5/18/2014,2014,0,NYY,PIT,1511.475,1505.748
5/18/2014,2014,0,WSN,NYM,1514.995,1489.647
5/18/2014,2014,0,TEX,TOR,1503.77,1504.559
5/18/2014,2014,0,STL,ATL,1538.913,1520.984
5/18/2014,2014,0,SFG,FLA,1519.784,1492.608
5/18/2014,2014,0,PHI,CIN,1473.577,1516.626
5/18/2014,2014,0,MIN,SEA,1470.153,1484.498
5/18/2014,2014,0,KCR,BAL,1511.075,1516.166
5/18/2014,2014,0,HOU,CHW,1433.075,1479.548
5/18/2014,2014,0,COL,SDP,1504.617,1489.765
5/18/2014,2014,0,CLE,OAK,1502.518,1559.921
